,train_loss,train_acc
63,1.528673529624939,tensor(0.73)
64,1.4447063207626343,tensor(0.72)
65,1.5913442373275757,tensor(0.60)
66,1.5611486434936523,tensor(0.67)
67,1.4369244575500488,tensor(0.77)
68,1.5070688724517822,tensor(0.68)
69,1.5717653036117554,tensor(0.64)
70,1.474252700805664,tensor(0.69)
71,1.4742891788482666,tensor(0.76)
72,1.3879785537719727,tensor(0.71)
73,1.3903186321258545,tensor(0.73)
74,1.3174093961715698,tensor(0.77)
75,1.3002746105194092,tensor(0.82)
76,1.340835452079773,tensor(0.73)
77,1.393066167831421,tensor(0.69)
78,1.2302219867706299,tensor(0.75)
79,1.2339824438095093,tensor(0.82)
80,1.2203950881958008,tensor(0.76)
81,1.3327760696411133,tensor(0.66)
82,1.1603615283966064,tensor(0.81)
83,1.1834896802902222,tensor(0.80)
84,1.2238887548446655,tensor(0.74)
85,1.123053789138794,tensor(0.82)
86,1.2729853391647339,tensor(0.70)
87,1.110848069190979,tensor(0.77)
88,1.1531810760498047,tensor(0.78)
89,1.101974368095398,tensor(0.80)
90,1.2860665321350098,tensor(0.72)
91,1.094488501548767,tensor(0.75)
92,1.0767751932144165,tensor(0.74)
93,1.0852924585342407,tensor(0.77)
94,0.990062415599823,tensor(0.83)
95,1.1199077367782593,tensor(0.75)
96,1.1124087572097778,tensor(0.77)
97,1.0861644744873047,tensor(0.75)
98,0.8861709237098694,tensor(0.87)
99,1.0473779439926147,tensor(0.79)
100,1.0466902256011963,tensor(0.77)
101,0.9168849587440491,tensor(0.84)
102,0.9905540347099304,tensor(0.76)
103,0.9649922847747803,tensor(0.82)
104,0.984651505947113,tensor(0.80)
105,1.07411789894104,tensor(0.79)
106,0.966193437576294,tensor(0.83)
107,0.896916389465332,tensor(0.79)
108,0.9308220744132996,tensor(0.74)
109,0.9588606953620911,tensor(0.77)
110,0.8744567036628723,tensor(0.80)
111,0.8710523247718811,tensor(0.84)
112,0.8614339232444763,tensor(0.86)
113,0.8231908082962036,tensor(0.87)
114,0.7951527237892151,tensor(0.86)
115,0.8625699877738953,tensor(0.82)
116,0.868039608001709,tensor(0.80)
117,0.7751505970954895,tensor(0.86)
118,0.864672064781189,tensor(0.80)
119,0.8462340831756592,tensor(0.80)
120,0.8387675285339355,tensor(0.76)
121,0.910352349281311,tensor(0.86)
122,0.7729238867759705,tensor(0.80)
123,0.7038947939872742,tensor(0.86)
124,0.6668566465377808,tensor(0.88)
125,0.7549893260002136,tensor(0.82)
126,0.7489181756973267,tensor(0.84)
127,0.7304171919822693,tensor(0.85)
128,0.6853161454200745,tensor(0.87)
129,0.7626479864120483,tensor(0.84)
130,0.7749010324478149,tensor(0.82)
131,0.6502548456192017,tensor(0.88)
132,0.8445387482643127,tensor(0.79)
133,0.7879651188850403,tensor(0.78)
134,0.7584705352783203,tensor(0.82)
135,1.0139389038085938,tensor(0.75)
136,0.6201255917549133,tensor(0.88)
137,0.670370876789093,tensor(0.85)
138,0.6424369812011719,tensor(0.88)
139,0.6237989068031311,tensor(0.84)
140,0.7769058346748352,tensor(0.79)
141,0.6272213459014893,tensor(0.87)
142,0.6423426866531372,tensor(0.88)
143,0.6377795338630676,tensor(0.85)
144,0.8409229516983032,tensor(0.79)
145,0.7444877028465271,tensor(0.81)
146,0.6569888591766357,tensor(0.89)
147,0.504226803779602,tensor(0.96)
148,0.6498718857765198,tensor(0.85)
149,0.6746499538421631,tensor(0.83)
150,0.5495246648788452,tensor(0.89)
151,0.5200105309486389,tensor(0.91)
152,0.6419100761413574,tensor(0.85)
153,0.6563208699226379,tensor(0.82)
154,0.5391585230827332,tensor(0.92)
155,0.48423898220062256,tensor(0.95)
156,0.5584720373153687,tensor(0.91)
157,0.5114098787307739,tensor(0.91)
158,0.5603802800178528,tensor(0.90)
159,0.49087026715278625,tensor(0.95)
160,0.6161173582077026,tensor(0.84)
161,0.5972061157226562,tensor(0.85)
162,0.6211771965026855,tensor(0.83)
163,0.5731992721557617,tensor(0.88)
164,0.5751132965087891,tensor(0.85)
165,0.6726541519165039,tensor(0.86)
166,0.5740895867347717,tensor(0.86)
167,0.5199201703071594,tensor(0.89)
168,0.43119317293167114,tensor(0.92)
169,0.5802308320999146,tensor(0.83)
170,0.536318302154541,tensor(0.87)
171,0.5101801156997681,tensor(0.88)
172,0.4505636394023895,tensor(0.95)
173,0.4140196442604065,tensor(0.92)
174,0.4847613573074341,tensor(0.85)
175,0.481757789850235,tensor(0.90)
176,0.5745759606361389,tensor(0.86)
177,0.4983265697956085,tensor(0.88)
178,0.5591818690299988,tensor(0.85)
179,0.44504040479660034,tensor(0.93)
180,0.7160334587097168,tensor(0.77)
181,0.5304068922996521,tensor(0.87)
182,0.4626519978046417,tensor(0.90)
183,0.4412190318107605,tensor(0.91)
184,0.5599888563156128,tensor(0.88)
185,0.48225682973861694,tensor(0.91)
186,0.4363742768764496,tensor(0.91)
187,0.520656406879425,tensor(0.88)
188,0.39176145195961,tensor(0.92)
189,0.44591641426086426,tensor(0.91)
190,0.49975383281707764,tensor(0.88)
191,0.4578538239002228,tensor(0.93)
192,0.49397072196006775,tensor(0.88)
193,0.3986975848674774,tensor(0.92)
194,0.43034085631370544,tensor(0.91)
195,0.4953625202178955,tensor(0.90)
196,0.38057172298431396,tensor(0.91)
197,0.43607261776924133,tensor(0.91)
198,0.4666224718093872,tensor(0.91)
199,0.4098482131958008,tensor(0.91)
200,0.3763560652732849,tensor(0.92)
201,0.5282356142997742,tensor(0.88)
202,0.39556917548179626,tensor(0.90)
203,0.42620953917503357,tensor(0.94)
204,0.4039756655693054,tensor(0.91)
205,0.3975038528442383,tensor(0.95)
206,0.41216015815734863,tensor(0.91)
207,0.396309494972229,tensor(0.94)
208,0.3723318874835968,tensor(0.95)
209,0.4459386169910431,tensor(0.89)
210,0.37956738471984863,tensor(0.93)
211,0.33567777276039124,tensor(0.91)
212,0.3532927930355072,tensor(0.94)
213,0.3713679909706116,tensor(0.89)
214,0.29954084753990173,tensor(0.96)
215,0.38385677337646484,tensor(0.91)
216,0.44071274995803833,tensor(0.90)
217,0.41867655515670776,tensor(0.89)
218,0.4312170147895813,tensor(0.89)
219,0.35711410641670227,tensor(0.93)
220,0.419084370136261,tensor(0.95)
221,0.382059782743454,tensor(0.89)
222,0.43609777092933655,tensor(0.91)
223,0.35718947649002075,tensor(0.91)
224,0.3485323488712311,tensor(0.94)
225,0.2559696137905121,tensor(0.97)
226,0.3636783957481384,tensor(0.90)
227,0.3186424672603607,tensor(0.95)
228,0.39408963918685913,tensor(0.91)
229,0.3164219260215759,tensor(0.94)
230,0.4563182294368744,tensor(0.88)
231,0.3198922276496887,tensor(0.95)
232,0.3146713674068451,tensor(0.95)
233,0.2601204216480255,tensor(0.95)
234,0.4089426100254059,tensor(0.93)
235,0.3056188225746155,tensor(0.92)
236,0.370012104511261,tensor(0.90)
237,0.3491586446762085,tensor(0.91)
238,0.40593859553337097,tensor(0.88)
239,0.34488412737846375,tensor(0.93)
240,0.32620522379875183,tensor(0.93)
241,0.3349716067314148,tensor(0.92)
242,0.3534325063228607,tensor(0.91)
243,0.3128569722175598,tensor(0.94)
244,0.24591466784477234,tensor(0.98)
245,0.28620344400405884,tensor(0.98)
246,0.4381653368473053,tensor(0.88)
247,0.27472802996635437,tensor(0.95)
248,0.3138105571269989,tensor(0.94)
249,0.2908761501312256,tensor(0.94)
250,0.309841126203537,tensor(0.89)
251,0.26353615522384644,tensor(0.96)
252,0.3162975013256073,tensor(0.94)
253,0.3274441361427307,tensor(0.93)
254,0.25979453325271606,tensor(0.95)
255,0.3563327193260193,tensor(0.90)
256,0.25735652446746826,tensor(0.95)
257,0.29866933822631836,tensor(0.92)
258,0.2950364947319031,tensor(0.95)
259,0.292652428150177,tensor(0.94)
260,0.3616582453250885,tensor(0.89)
261,0.3521105647087097,tensor(0.91)
262,0.2981627583503723,tensor(0.94)
263,0.2889370024204254,tensor(0.95)
264,0.29927706718444824,tensor(0.92)
265,0.27735599875450134,tensor(0.95)
266,0.29335370659828186,tensor(0.94)
267,0.32956671714782715,tensor(0.92)
268,0.323186993598938,tensor(0.92)
269,0.2528747022151947,tensor(0.95)
270,0.29940924048423767,tensor(0.94)
271,0.27162814140319824,tensor(0.95)
272,0.2774999737739563,tensor(0.92)
273,0.2659049332141876,tensor(0.94)
274,0.21389195322990417,tensor(0.96)
275,0.3008316159248352,tensor(0.91)
276,0.2420169711112976,tensor(0.98)
277,0.2239086627960205,tensor(0.95)
278,0.26468825340270996,tensor(0.95)
279,0.2912103235721588,tensor(0.92)
280,0.2908485233783722,tensor(0.95)
281,0.26103025674819946,tensor(0.95)
282,0.2666597068309784,tensor(0.95)
283,0.23589546978473663,tensor(0.95)
284,0.2799646556377411,tensor(0.95)
285,0.3323465585708618,tensor(0.92)
286,0.3011900782585144,tensor(0.93)
287,0.2575305700302124,tensor(0.95)
288,0.21901746094226837,tensor(0.97)
289,0.2572023868560791,tensor(0.95)
290,0.24889010190963745,tensor(0.95)
291,0.33848512172698975,tensor(0.93)
292,0.29180240631103516,tensor(0.92)
293,0.21731114387512207,tensor(0.95)
294,0.18867841362953186,tensor(0.96)
295,0.23028706014156342,tensor(0.95)
296,0.16911715269088745,tensor(0.96)
297,0.29104188084602356,tensor(0.95)
298,0.2823810577392578,tensor(0.92)
299,0.17869043350219727,tensor(0.95)
300,0.354905903339386,tensor(0.92)
301,0.25427791476249695,tensor(0.94)
302,0.21331168711185455,tensor(0.96)
303,0.22540411353111267,tensor(0.95)
304,0.25647950172424316,tensor(0.94)
305,0.22912852466106415,tensor(0.94)
306,0.15938079357147217,tensor(0.98)
307,0.21732363104820251,tensor(0.95)
308,0.2233884185552597,tensor(0.95)
309,0.2769094407558441,tensor(0.95)
310,0.412649929523468,tensor(0.87)
311,0.23944611847400665,tensor(0.95)
312,0.23334264755249023,tensor(0.95)
313,0.2915533185005188,tensor(0.92)
314,0.23380300402641296,tensor(0.94)
315,0.19551981985569,tensor(0.96)
316,0.2228103131055832,tensor(0.95)
317,0.3178953230381012,tensor(0.92)
318,0.19151397049427032,tensor(0.98)
319,0.1895240694284439,tensor(0.95)
320,0.2032848596572876,tensor(0.98)
321,0.2750493884086609,tensor(0.93)
322,0.29442378878593445,tensor(0.90)
323,0.2093028426170349,tensor(0.95)
324,0.32268965244293213,tensor(0.92)
325,0.19331476092338562,tensor(0.98)
326,0.31583014130592346,tensor(0.93)
327,0.186585932970047,tensor(0.96)
328,0.1480976641178131,tensor(0.98)
329,0.16137820482254028,tensor(0.96)
330,0.33179938793182373,tensor(0.87)
331,0.2845984399318695,tensor(0.91)
332,0.17631466686725616,tensor(0.95)
333,0.19426946341991425,tensor(0.97)
334,0.2406313270330429,tensor(0.95)
335,0.26890629529953003,tensor(0.95)
336,0.151502788066864,tensor(0.98)
337,0.1763550490140915,tensor(0.97)
338,0.263251930475235,tensor(0.94)
339,0.3087203800678253,tensor(0.92)
340,0.27722299098968506,tensor(0.94)
341,0.22455838322639465,tensor(0.94)
342,0.1758677065372467,tensor(0.95)
343,0.12714643776416779,tensor(0.99)
344,0.24898050725460052,tensor(0.94)
345,0.219118133187294,tensor(1.)
346,0.28259924054145813,tensor(0.95)
347,0.22397005558013916,tensor(0.94)
348,0.18017536401748657,tensor(0.96)
349,0.2055867314338684,tensor(0.95)
350,0.1478574573993683,tensor(0.98)
351,0.2766512632369995,tensor(0.94)
352,0.16966426372528076,tensor(0.98)
353,0.20364245772361755,tensor(0.95)
354,0.14759372174739838,tensor(0.99)
355,0.30269855260849,tensor(0.94)
356,0.12625300884246826,tensor(0.98)
357,0.1890541911125183,tensor(0.97)
358,0.19850550591945648,tensor(0.92)
359,0.16013890504837036,tensor(0.96)
360,0.23750539124011993,tensor(0.94)
361,0.15084806084632874,tensor(0.98)
362,0.14223456382751465,tensor(0.99)
363,0.22859495878219604,tensor(0.95)
364,0.17548558115959167,tensor(0.97)
365,0.17506520450115204,tensor(0.95)
366,0.15205642580986023,tensor(0.97)
367,0.1981043517589569,tensor(0.96)
368,0.1466733068227768,tensor(0.98)
369,0.17394514381885529,tensor(0.97)
370,0.1781759262084961,tensor(0.97)
371,0.12521985173225403,tensor(0.98)
372,0.14315193891525269,tensor(0.96)
373,0.270647257566452,tensor(0.91)
374,0.1314319670200348,tensor(0.98)
375,0.31868287920951843,tensor(0.92)
376,0.2220940887928009,tensor(0.95)
377,0.15669645369052887,tensor(0.96)
378,0.18608620762825012,tensor(0.94)
379,0.15612898766994476,tensor(0.95)
380,0.15864524245262146,tensor(0.95)
381,0.14230294525623322,tensor(0.98)
382,0.14843860268592834,tensor(0.98)
383,0.17263849079608917,tensor(0.96)
384,0.12640829384326935,tensor(0.98)
385,0.1576405167579651,tensor(0.97)
386,0.19599123299121857,tensor(0.96)
387,0.20438054203987122,tensor(0.95)
388,0.18486636877059937,tensor(0.98)
389,0.16009220480918884,tensor(0.97)
390,0.2859230041503906,tensor(0.90)
391,0.14998506009578705,tensor(0.97)
392,0.1673421561717987,tensor(0.98)
393,0.14632771909236908,tensor(0.98)
394,0.16135212779045105,tensor(0.97)
395,0.1295778602361679,tensor(0.97)
396,0.13450075685977936,tensor(0.98)
397,0.14860767126083374,tensor(0.98)
398,0.1602698564529419,tensor(0.96)
399,0.15521138906478882,tensor(0.95)
400,0.14318417012691498,tensor(0.97)
401,0.12934258580207825,tensor(0.98)
402,0.1359076201915741,tensor(0.97)
403,0.14072535932064056,tensor(0.98)
404,0.14237356185913086,tensor(0.98)
405,0.13598649203777313,tensor(0.96)
406,0.148452490568161,tensor(0.98)
407,0.13894061744213104,tensor(0.98)
408,0.1128658801317215,tensor(0.98)
409,0.14023959636688232,tensor(0.96)
410,0.10389067977666855,tensor(0.98)
411,0.15445248782634735,tensor(0.97)
412,0.1405869424343109,tensor(0.98)
413,0.14303670823574066,tensor(0.97)
414,0.10850077867507935,tensor(0.98)
415,0.23538173735141754,tensor(0.94)
416,0.09747457504272461,tensor(1.)
417,0.1665351390838623,tensor(0.94)
418,0.1675916314125061,tensor(0.96)
419,0.17586609721183777,tensor(0.96)
420,0.13854771852493286,tensor(0.97)
421,0.18155039846897125,tensor(0.95)
422,0.1133030503988266,tensor(0.98)
423,0.1641484797000885,tensor(0.96)
424,0.1804131418466568,tensor(0.95)
425,0.1331474483013153,tensor(0.98)
426,0.12845781445503235,tensor(0.98)
427,0.13446170091629028,tensor(0.98)
428,0.13300740718841553,tensor(0.98)
429,0.109868623316288,tensor(0.98)
430,0.16598530113697052,tensor(0.95)
431,0.14001086354255676,tensor(0.97)
432,0.11385761946439743,tensor(0.98)
433,0.16060055792331696,tensor(0.97)
434,0.11131580173969269,tensor(0.98)
435,0.14043912291526794,tensor(0.97)
436,0.10771313309669495,tensor(0.98)
437,0.10672018676996231,tensor(0.98)
438,0.12364157289266586,tensor(0.98)
439,0.09555710107088089,tensor(0.99)
440,0.09094167500734329,tensor(0.98)
441,0.10279949754476547,tensor(1.)
442,0.1239640936255455,tensor(0.98)
443,0.12273634970188141,tensor(0.97)
444,0.09955869615077972,tensor(0.98)
445,0.060387950390577316,tensor(1.)
446,0.17407973110675812,tensor(0.96)
447,0.14684565365314484,tensor(0.97)
448,0.13067404925823212,tensor(0.97)
449,0.13411760330200195,tensor(0.97)
450,0.10854775458574295,tensor(0.97)
451,0.10593678802251816,tensor(0.98)
452,0.12103692442178726,tensor(0.98)
453,0.13616180419921875,tensor(0.96)
454,0.2291748821735382,tensor(0.93)
455,0.110219307243824,tensor(0.98)
456,0.09430433809757233,tensor(0.98)
457,0.1542125940322876,tensor(0.96)
458,0.12502305209636688,tensor(0.96)
459,0.12460432201623917,tensor(0.99)
460,0.16508428752422333,tensor(0.98)
461,0.087630994617939,tensor(1.)
462,0.12496819347143173,tensor(0.97)
463,0.2536655068397522,tensor(0.91)
464,0.15517184138298035,tensor(0.98)
465,0.23500335216522217,tensor(0.94)
466,0.14083907008171082,tensor(0.96)
467,0.11246137320995331,tensor(0.98)
468,0.09166665375232697,tensor(1.)
469,0.15562812983989716,tensor(0.97)
470,0.07652473449707031,tensor(1.)
471,0.0802350714802742,tensor(0.99)
472,0.09852806478738785,tensor(0.98)
473,0.09921925514936447,tensor(0.98)
474,0.11831548810005188,tensor(0.99)
475,0.1760883629322052,tensor(0.97)
476,0.10025393962860107,tensor(0.97)
477,0.11278390139341354,tensor(0.98)
478,0.12408699840307236,tensor(0.98)
479,0.16456858813762665,tensor(0.95)
480,0.17889468371868134,tensor(0.96)
481,0.09673130512237549,tensor(0.97)
482,0.12254056334495544,tensor(0.98)
483,0.07199575752019882,tensor(0.99)
484,0.11207246780395508,tensor(0.97)
485,0.1107385903596878,tensor(0.99)
486,0.15844173729419708,tensor(0.96)
487,0.1163221001625061,tensor(0.98)
488,0.09572900086641312,tensor(0.99)
489,0.062415674328804016,tensor(1.)
490,0.09664251655340195,tensor(0.98)
491,0.0668879970908165,tensor(1.)
492,0.11048083752393723,tensor(0.98)
493,0.13778693974018097,tensor(0.96)
494,0.14625051617622375,tensor(0.96)
495,0.31915855407714844,tensor(0.94)
496,0.10032116621732712,tensor(0.98)
497,0.07330023497343063,tensor(0.98)
498,0.10562606900930405,tensor(0.98)
499,0.11045784503221512,tensor(0.98)
500,0.1492687612771988,tensor(0.98)
501,0.08154348284006119,tensor(0.98)
502,0.08465176820755005,tensor(0.98)
503,0.12270340323448181,tensor(0.98)
504,0.09608414024114609,tensor(0.98)
505,0.08185397833585739,tensor(0.99)
506,0.14901378750801086,tensor(0.96)
507,0.11697259545326233,tensor(0.98)
508,0.08819039165973663,tensor(1.)
509,0.09507328271865845,tensor(0.98)
510,0.16863521933555603,tensor(0.92)
511,0.11189698427915573,tensor(0.99)
512,0.07492805272340775,tensor(1.)
513,0.1226869523525238,tensor(0.98)
514,0.11005830764770508,tensor(0.99)
515,0.11317507922649384,tensor(0.98)
516,0.09209437668323517,tensor(0.98)
517,0.14767789840698242,tensor(0.96)
518,0.12334690988063812,tensor(0.98)
519,0.14108482003211975,tensor(0.98)
520,0.053718049079179764,tensor(1.)
521,0.11832940578460693,tensor(0.99)
522,0.12457505613565445,tensor(0.98)
523,0.08496686071157455,tensor(0.99)
524,0.1268896460533142,tensor(0.97)
525,0.12298445403575897,tensor(0.97)
526,0.06302587687969208,tensor(1.)
527,0.08336557447910309,tensor(0.98)
528,0.08586525917053223,tensor(0.98)
529,0.10904546082019806,tensor(0.98)
530,0.06471578031778336,tensor(0.99)
531,0.08910238742828369,tensor(0.98)
532,0.07974975556135178,tensor(0.98)
533,0.09992958605289459,tensor(0.98)
534,0.08597462624311447,tensor(0.99)
535,0.07434259355068207,tensor(0.99)
536,0.10224640369415283,tensor(0.98)
537,0.11751644313335419,tensor(0.98)
538,0.06749417632818222,tensor(0.99)
539,0.08745571225881577,tensor(0.99)
540,0.16201606392860413,tensor(0.97)
541,0.08926229178905487,tensor(0.98)
542,0.08193739503622055,tensor(0.99)
543,0.11583789438009262,tensor(0.98)
544,0.07769344747066498,tensor(0.99)
545,0.17068737745285034,tensor(0.95)
546,0.08521359413862228,tensor(0.98)
547,0.08337464928627014,tensor(0.98)
548,0.08370369672775269,tensor(0.99)
549,0.07630828022956848,tensor(0.99)
550,0.1295996457338333,tensor(0.97)
551,0.09577476233243942,tensor(0.98)
552,0.08041945099830627,tensor(0.98)
553,0.15049725770950317,tensor(0.95)
554,0.06876000016927719,tensor(1.)
555,0.09398985654115677,tensor(0.99)
556,0.07113465666770935,tensor(0.99)
557,0.12048555165529251,tensor(0.98)
558,0.0667780339717865,tensor(1.)
559,0.07836709171533585,tensor(0.98)
560,0.09198444336652756,tensor(0.99)
561,0.07743264734745026,tensor(0.98)
562,0.10323925316333771,tensor(0.96)
563,0.10320789366960526,tensor(0.98)
564,0.06464578211307526,tensor(1.)
565,0.08088043332099915,tensor(0.99)
566,0.0783921480178833,tensor(1.)
567,0.1202583983540535,tensor(0.96)
568,0.0908425971865654,tensor(0.98)
569,0.06201295182108879,tensor(0.99)
570,0.10350602865219116,tensor(0.99)
571,0.057925038039684296,tensor(0.98)
572,0.07143507152795792,tensor(0.98)
573,0.05236339941620827,tensor(1.)
574,0.06488322466611862,tensor(0.99)
575,0.10066016763448715,tensor(0.98)
576,0.07676796615123749,tensor(1.)
577,0.06443347036838531,tensor(1.)
578,0.09383261203765869,tensor(0.98)
579,0.1089586615562439,tensor(0.97)
580,0.1029694676399231,tensor(0.98)
581,0.111101433634758,tensor(0.96)
582,0.08214209228754044,tensor(0.99)
583,0.08243542164564133,tensor(0.98)
584,0.09911061823368073,tensor(0.98)
585,0.1181056872010231,tensor(0.96)
586,0.09832237660884857,tensor(0.98)
587,0.07836316525936127,tensor(0.99)
588,0.048819784075021744,tensor(1.)
589,0.06818902492523193,tensor(0.99)
590,0.07730470597743988,tensor(1.)
591,0.08331434428691864,tensor(0.98)
592,0.06539101153612137,tensor(0.99)
593,0.053358737379312515,tensor(0.98)
594,0.07063441723585129,tensor(0.99)
595,0.0642789825797081,tensor(0.99)
596,0.07248009741306305,tensor(0.99)
597,0.08997423201799393,tensor(0.98)
598,0.10434987396001816,tensor(0.98)
599,0.0972331240773201,tensor(0.98)
600,0.09982930123806,tensor(0.99)
601,0.07297376543283463,tensor(0.99)
602,0.1328333169221878,tensor(0.97)
603,0.08602022379636765,tensor(0.98)
604,0.07573007047176361,tensor(0.98)
605,0.10851495712995529,tensor(0.96)
606,0.10580470412969589,tensor(0.98)
607,0.08057460933923721,tensor(0.99)
608,0.06550915539264679,tensor(0.99)
609,0.06223637983202934,tensor(0.99)
610,0.13971421122550964,tensor(0.97)
611,0.08049441874027252,tensor(0.98)
612,0.07874251157045364,tensor(0.98)
613,0.10525573790073395,tensor(0.97)
614,0.08657409250736237,tensor(0.98)
615,0.042084235697984695,tensor(1.)
616,0.0629771500825882,tensor(0.98)
617,0.07541785389184952,tensor(0.99)
618,0.10711567103862762,tensor(0.95)
619,0.04243287816643715,tensor(1.)
620,0.047876257449388504,tensor(1.)
621,0.05550919473171234,tensor(0.99)
622,0.03580117225646973,tensor(1.)
623,0.07001962512731552,tensor(0.99)
624,0.0934976115822792,tensor(0.98)
625,0.06641976535320282,tensor(0.98)
626,0.06562039256095886,tensor(1.)
627,0.07253619283437729,tensor(0.99)
628,0.05756125599145889,tensor(0.98)
629,0.05289000645279884,tensor(0.99)
630,0.08620195835828781,tensor(0.97)
631,0.07695883512496948,tensor(0.99)
632,0.06949052214622498,tensor(0.98)
633,0.04185432195663452,tensor(1.)
634,0.07551858574151993,tensor(0.99)
635,0.06617966294288635,tensor(1.)
636,0.048085764050483704,tensor(1.)
637,0.1296430230140686,tensor(0.98)
638,0.1448715776205063,tensor(0.97)
639,0.07347080111503601,tensor(0.98)
640,0.06755280494689941,tensor(0.98)
641,0.08673927932977676,tensor(0.98)
642,0.04567866027355194,tensor(1.)
643,0.09890006482601166,tensor(0.96)
644,0.06656426936388016,tensor(0.99)
645,0.09853232651948929,tensor(0.97)
646,0.04029472544789314,tensor(1.)
647,0.09400761127471924,tensor(0.97)
648,0.04857382923364639,tensor(0.98)
649,0.0504436194896698,tensor(0.99)
650,0.05254533141851425,tensor(1.)
651,0.06479786336421967,tensor(0.98)
652,0.04735799506306648,tensor(1.)
653,0.06702709943056107,tensor(0.99)
654,0.0625014379620552,tensor(0.98)
655,0.08009186387062073,tensor(0.98)
656,0.07325755804777145,tensor(0.98)
657,0.07422589510679245,tensor(0.98)
658,0.06030501052737236,tensor(0.99)
659,0.04047982022166252,tensor(1.)
660,0.13622641563415527,tensor(0.99)
661,0.06677766889333725,tensor(0.99)
662,0.045978862792253494,tensor(1.)
663,0.07194547355175018,tensor(0.99)
664,0.0968090370297432,tensor(0.99)
665,0.10467256605625153,tensor(0.98)
666,0.06526655703783035,tensor(0.98)
667,0.04584145173430443,tensor(0.99)
668,0.0678173303604126,tensor(0.98)
669,0.045075930655002594,tensor(1.)
670,0.03974080830812454,tensor(1.)
671,0.07808398455381393,tensor(0.98)
672,0.05031765624880791,tensor(0.99)
673,0.0945950374007225,tensor(0.98)
674,0.07992073148488998,tensor(0.98)
675,0.08634671568870544,tensor(1.)
676,0.0823887512087822,tensor(0.98)
677,0.04678637534379959,tensor(1.)
678,0.047265030443668365,tensor(0.99)
679,0.06966912746429443,tensor(0.98)
680,0.0715424194931984,tensor(0.98)
681,0.038517437875270844,tensor(1.)
682,0.06410041451454163,tensor(1.)
683,0.052000269293785095,tensor(0.99)
684,0.0520966537296772,tensor(0.99)
685,0.08950494974851608,tensor(0.98)
686,0.03830229118466377,tensor(1.)
687,0.07521003484725952,tensor(0.98)
688,0.08161597698926926,tensor(0.98)
689,0.0899384394288063,tensor(0.98)
690,0.07681796699762344,tensor(0.99)
691,0.12307233363389969,tensor(0.98)
692,0.03972555696964264,tensor(0.98)
693,0.08903202414512634,tensor(0.98)
694,0.048167627304792404,tensor(1.)
695,0.06877866387367249,tensor(0.99)
696,0.05315198004245758,tensor(0.99)
697,0.06045546010136604,tensor(0.99)
698,0.053244106471538544,tensor(0.99)
699,0.10980117321014404,tensor(0.97)
700,0.04844897240400314,tensor(1.)
701,0.09564206749200821,tensor(0.98)
702,0.06603345274925232,tensor(0.99)
703,0.04052222520112991,tensor(1.)
704,0.024759192019701004,tensor(1.)
